track_id,track_name,album_id,primary_genre,duration_ms,explicit,key_signature,time_signature,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6VTHp0HzlexVgCZcuV2bkT,Baby Shark (Trap Remix),29001,kids,144750,False,D Major,4,0.914,0.465,2,-10.14,1,0.0732,0.00174,0.000798,0.319,0.273,126.061
3EASAgqr1YapUIc0uOfu6i,Safety Switch,30300,emo,170360,True,F#/Gb Major,4,0.56,0.883,6,-4.569,1,0.107,0.00601,0.0,0.223,0.732,148.092
6kZCy5QNuhGEp3AmVBo6ne,Milh,26454,idm,324573,False,A Minor,4,0.456,0.314,9,-11.722,0,0.0399,0.468,0.874,0.0804,0.167,105.918
1jKH10ufuA4EzUCdobVxu0,Glitch,9192,metalcore,261811,True,C#/Db Major,4,0.552,0.87,1,-3.998,1,0.048,9.54e-05,0.0968,0.283,0.364,106.049
3Tsh9pjiJ5cvmuiZALdgVz,What Do You Want from Me,37267,psych-rock,261587,False,E Major,4,0.515,0.565,4,-9.547,1,0.0304,0.113,1.35e-05,0.122,0.374,104.372
4uI83k10HcXcyRQU72L1Fp,The Boxer - Ao Vivo,40167,forro,238373,False,D Major,4,0.513,0.432,2,-10.741,1,0.107,0.899,1.89e-05,0.868,0.373,79.406
4ujalVER2NLazVozUVllxw,"Gulabi Ankhen - From ""The Train""",3774,pop-film,197293,False,A Major,4,0.575,0.746,9,-6.524,1,0.0695,0.667,8.7e-06,0.352,0.731,107.875
1B5wlrJ6Q3hY8gojNXB1Tz,Gal Weather,14466,j-dance,170097,False,C#/Db Major,4,0.818,0.764,1,-4.155,1,0.232,0.203,0.0,0.0997,0.63,102.928
3irY15zmv8TmHe8leleLbN,Madurar,22977,afrobeat,241322,False,C Minor,4,0.716,0.713,0,-6.294,0,0.0289,0.41,0.00067,0.153,0.896,119.957
1zl2OD6MgQoXlQJbXnXfJL,Lune,26621,ambient,210461,False,A Minor,3,0.506,0.162,9,-27.524,0,0.0343,0.901,0.818,0.0972,0.502,129.948
6871FKHumiy1Wfr6vF7Xxt,"Hawayein (From ""Jab Harry Met Sejal"")",16190,indian,289999,False,D Major,4,0.606,0.601,2,-5.576,1,0.0283,0.796,0.000511,0.127,0.453,125.961
6TrZhcE5oa8S04BDBkv9cr,Move Slow,8737,club,141600,False,F Major,4,0.806,0.792,5,-4.902,1,0.111,0.145,0.86,0.0993,0.299,99.976
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,12043,edm,205946,False,G#/Ab Major,4,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988
6mVfECocbMVldtwXFlYFoc,Si Nos Dejan,30480,rock-n-roll,163683,False,B Minor,4,0.544,0.414,11,-8.062,0,0.0326,0.751,0.0,0.0719,0.46,97.021
0ow0OPJOJKhvFvWyLqcHFJ,Walk On Water - Love Is Gone pt. 2,41608,dub,383636,False,G#/Ab Major,4,0.474,0.571,8,-6.671,1,0.0397,0.174,0.0,0.142,0.152,132.108
0c3njH6nvAHQ7rT4NEfyyn,Die Entspannungsmethode,23712,sleep,115199,False,A Minor,5,0.209,0.998,9,-18.743,0,0.048,0.248,0.921,0.88,1e-05,79.747
49cP1TSysfYkF5UOKF6evN,Eu Vou Passar pela Cruz,12510,gospel,306596,False,C Major,4,0.345,0.659,0,-5.271,1,0.0351,0.209,0.0,0.966,0.201,80.689
7dBelFfZcPO9RJ9gxDGpVI,No Compasso do Criador - Acústico,1789,samba,196858,False,A#/Bb Major,4,0.386,0.547,10,-10.395,1,0.0643,0.495,0.0,0.104,0.758,82.402
3ME2N92v2Lvg0mXhFjbKtd,Household Vacuum - Loopable with no fade,40699,sleep,67217,False,F#/Gb Major,4,0.134,0.687,6,-6.269,1,0.069,0.902,0.794,0.269,0.0173,72.667
3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),4326,edm,148629,False,F Minor,3,0.607,0.767,5,-6.069,0,0.0474,0.118,0.0,0.122,0.662,123.998
6nq8E2aA2xCwGNE36VMiF7,The Power (feat. Dizzee Rascal) - Radio Edit,25933,drum-and-bass,167293,False,G#/Ab Major,4,0.547,0.943,8,-1.881,1,0.0909,0.0141,0.0,0.357,0.609,122.019
18jjkTllteTHPqblWR2FvE,Zu Weihnachten wünsch ich mir Dich,41996,disco,181080,False,D Major,4,0.758,0.922,2,-5.427,1,0.0323,0.155,0.0,0.0465,0.97,112.028
1kY5r1qqDLNWMjHAORQBv1,Getting to Know You,21826,comedy,200183,True,D Major,5,0.471,0.895,2,-13.646,1,0.92,0.904,0.0,0.937,0.125,114.169
3H55Ngdlxe6undMmfWFfyi,Sinkt das Niveau,4447,party,182470,False,G Minor,4,0.546,0.965,7,-3.273,0,0.196,0.00922,0.0,0.401,0.537,147.02
4AueyrUkD7CuzvtUbhYH8I,因講了出來,31972,cantopop,161032,False,A Major,4,0.606,0.361,9,-12.514,1,0.0299,0.597,0.000734,0.142,0.635,104.995
01yZpKoKFXSzX2vQNYgvgy,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,2592,jazz,192420,False,C Major,3,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777
66sBTYlkaiyBwf4fhbIHlZ,Yours,19178,k-pop,264840,False,F#/Gb Major,4,0.488,0.427,6,-7.383,1,0.0382,0.354,0.0,0.0797,0.157,72.035
6fj9Go9PJSp2Xt9pb7swGg,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 1. Theme",24803,classical,96880,False,F Major,4,0.522,0.0141,5,-24.694,1,0.104,0.996,0.911,0.0955,0.642,163.216
0KfBm3qkSebxsHoBDCdGXq,Schmetterling in der Nacht,32700,sleep,173856,False,A#/Bb Major,5,0.236,0.0321,10,-33.176,1,0.0395,0.972,0.78,0.0934,0.0629,66.969
2j6lRLb2Y6eFjVMwRVtMYA,Qué Bien Se Siente,30139,spanish,186491,False,F#/Gb Major,4,0.637,0.712,6,-5.116,1,0.135,0.323,2.69e-06,0.337,0.84,171.993
5tD1hLCu8eQek2KSq1yI8a,Watching TV,29245,indie-pop,160677,False,A Major,4,0.581,0.571,9,-6.924,1,0.0738,0.587,0.0,0.139,0.456,117.965
6VQxMlqVst4NuYFWstQyls,說太多 - 周興哲〔Odyssey~旅程〕巡迴演唱會主題曲,46279,mandopop,154108,False,F Major,4,0.752,0.641,5,-7.688,1,0.0573,0.172,0.0,0.109,0.685,135.046
1mfJfUYXl9mg65ZRh2aqUS,Falling Slowly,34983,opera,196266,False,C Major,4,0.23,0.204,0,-10.662,1,0.0338,0.762,4.06e-06,0.0899,0.151,74.805
66fCNfMdIKsXOnSphorrwg,jealousy (feat. rema),6468,trip-hop,159666,True,C#/Db Minor,5,0.828,0.638,1,-5.346,0,0.0767,0.285,7.27e-05,0.133,0.525,113.486
6UuS3yTKdLCRZN2Aw7S0By,Infernal,16735,black-metal,220950,False,B Minor,4,0.305,0.947,11,-8.729,0,0.0842,2.64e-06,0.726,0.223,0.126,179.96
1ZSkCjwkcyNnXnaRptBTnL,Break Up,11189,edm,157804,False,B Minor,4,0.679,0.683,11,-7.739,0,0.112,0.0219,0.0,0.182,0.287,123.064
12WLT3O9PvyLDPz65JcWmk,Batiza-Me - Ao Vivo,14476,gospel,408133,False,A Minor,4,0.462,0.588,9,-6.404,0,0.0296,0.215,6e-06,0.598,0.146,141.151
3U1sSlezn9BdzqsEx4VfHT,小心地滑,45556,cantopop,239340,False,D Minor,3,0.653,0.811,2,-5.68,0,0.0363,0.262,0.0,0.1,0.404,115.515
5cxBodvClv3B4TRAJM1MiR,"Los Pescadores de Perlas ""Mi Par D'udir Ancora""",38501,opera,277093,False,D Major,4,0.173,0.173,2,-7.737,1,0.0376,0.975,9.42e-06,0.0787,0.0766,167.894
6ZYxNjuAU9Vy3VtF6W1dtE,We Rollin,41917,hip-hop,199205,True,E Minor,4,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016
3UsflFxjhrLOLY5ErGq6rZ,Angel Eyes,21653,disco,468866,False,F Minor,4,0.7,0.721,5,-13.696,0,0.055,0.00914,0.000839,0.0599,0.786,121.785
3Io1DSreSHB4RwoS1J8cIQ,I Don't Do Drugs,17813,comedy,150426,True,G Minor,4,0.568,0.974,7,-2.754,0,0.805,0.913,0.0,0.64,0.374,85.712
050P0IiF0BUccojgfzHcQm,As Cartas Que Eu Não Mando - Ao Vivo,21248,mpb,195226,False,E Major,4,0.532,0.47,4,-8.821,1,0.0422,0.827,0.0,0.764,0.835,93.951
5xzDnLBR5oyLNW1ZxD56eQ,Gettin' Ready Rag,30351,show-tunes,79600,False,G#/Ab Major,4,0.383,0.685,8,-7.205,1,0.272,0.827,0.0142,0.878,0.571,210.47
7GCfKBpY3l2n3LAhsqjBtO,Postura do Reino - Ao Vivo,40189,reggae,343875,False,A#/Bb Major,4,0.476,0.66,10,-8.359,1,0.033,0.746,5.37e-06,0.916,0.551,120.053
6AgREmqB7Nd8wPk4hpuQfX,All the Pretty Things,37940,spanish,210986,False,F Minor,4,0.459,0.916,5,-5.373,0,0.0455,0.186,0.00681,0.134,0.825,165.068
5joNJn9LUvYcamWwa2iYCL,Nonstop,25358,k-pop,202760,False,C Major,4,0.753,0.91,0,-2.591,1,0.0517,0.171,0.0,0.367,0.825,123.983
1z6zJqayfsAiiYtQ3minb7,Midnight In A Perfect World,12085,trip-hop,298373,False,G Minor,4,0.664,0.644,7,-9.334,0,0.0352,0.531,0.661,0.251,0.646,79.526
1APRT5NO87tgWVmJ9WN1AU,Jedna z mála,19092,emo,172660,True,C#/Db Major,4,0.64,0.556,1,-9.781,1,0.0612,0.491,0.0,0.107,0.333,139.877
6Zpj4XvoH4xNp2wCa6X96y,Dawn (feat. Janai),30714,breakbeat,257966,False,C#/Db Major,4,0.686,0.927,1,-4.041,1,0.0398,0.00446,0.57,0.0892,0.313,127.002
1pwx37YPdId6FbA7pEpfRM,Demons & Shame,9690,synth-pop,328680,False,C Major,3,0.313,0.86,0,-4.999,1,0.0414,2.99e-05,0.104,0.09,0.249,163.094
2OQiAC5FBBLRbCRNCS8Qqy,阿叔今年四十歲,46335,cantopop,144666,False,F Major,4,0.581,0.669,5,-8.146,1,0.0619,0.0652,0.000736,0.0809,0.908,134.829
0EtbnWBFsDcrUd7zFxnjLy,Gentle Rain Fall (Loopable),22111,sleep,123234,False,F Major,3,0.141,0.999,5,-15.173,1,0.063,0.169,0.997,0.373,1e-05,102.914
16Y57khG1n4LeZl9BnzfYC,STARS,22788,sad,120000,True,D Major,4,0.6,0.454,2,-13.399,1,0.111,0.1,0.000432,0.111,0.201,159.971
09ghyw8wvaODkGLhmgagxk,Fever,26912,electro,211826,False,F#/Gb Minor,4,0.802,0.516,6,-7.118,0,0.0425,0.0502,0.00155,0.106,0.911,114.989
6LA7WgwRca4bYg7Ip50dqN,PS5 (with TOMORROW X TOGETHER & Alan Walker),40479,indie,152214,False,D Minor,4,0.602,0.642,2,-5.404,0,0.211,0.0131,5.33e-06,0.0668,0.54,175.978
5OukrdIKKvAbIBrSurnLuy,Flowers,2261,garage,128838,False,A Major,4,0.371,0.582,9,-7.372,1,0.0272,0.0835,0.00547,0.0794,0.488,145.562
6o6xE3VDvRdYv0l4LL7Tu1,Passa Longe do Copo - Ao Vivo No Casa Filtr,28377,pagode,172383,False,C Major,4,0.558,0.912,0,-3.451,1,0.219,0.542,0.0,0.237,0.768,191.959
6Zz2xJe6SY7jPCjWkV0efO,Fell Out Of Love,1279,electronic,236312,False,A#/Bb Major,4,0.542,0.601,10,-14.681,1,0.0384,0.291,0.889,0.158,0.108,116.023
4gjWKsTwZZKwN0nnES8bGv,o9-Silence,44001,idm,44375,False,F Major,4,0.546,0.251,5,-14.804,1,0.0427,0.739,0.882,0.115,0.807,139.903
6Vb1LGvWPpP3aeuRcp098D,abc (nicer),43489,alternative,168601,False,E Major,4,0.694,0.545,4,-6.06,1,0.0446,0.252,0.0,0.38,0.418,121.858
6vmPUsrVk873GWkJwygHKD,nagashi,44067,chill,109948,False,A#/Bb Major,4,0.726,0.357,10,-8.727,1,0.044,0.862,0.915,0.134,0.644,85.046
2Mx5XR7Ej5XsgQiXpwvCEa,Ma (He's Making Eyes at Me) - 2003 Remaster,38464,honky-tonk,153733,False,G Major,4,0.402,0.737,7,-7.818,1,0.0307,0.496,0.774,0.235,0.966,175.755
2q6oIKbDUr7S1dF5e0j5xz,Voices Calling Me - Radio Edit,16047,hardstyle,225290,False,C Major,4,0.492,0.836,0,-5.014,1,0.156,0.037,1.07e-06,0.05,0.15,155.161
57kR5SniQIbsbVoIjjOUDa,You Know You Like It,43171,electronic,247266,False,F Minor,4,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093
1kMt9DMzQZJlWKQLkwYDYO,Run To The Water,5035,grunge,267306,False,G#/Ab Minor,4,0.153,0.855,8,-4.488,0,0.0531,0.0017,0.000682,0.11,0.285,180.262
2tF7MJUcoQV1QCMQhSQagY,Make A Circuit With Me,36947,psych-rock,175612,False,C Minor,4,0.436,0.95,0,-6.63,0,0.184,0.000867,0.249,0.244,0.599,188.008
6ts6Ie41SzPSKWkHrv3t2F,The Extinctionist,42210,groove,251440,False,D Minor,4,0.484,0.965,2,-5.244,0,0.107,0.00216,2.93e-06,0.107,0.237,125.047
3ypog0PLdnOEZ4j3NdvFj2,TANK,4053,emo,181500,True,G Major,4,0.902,0.485,7,-6.095,1,0.404,0.731,0.000623,0.129,0.284,144.032
6DdmbyBHWUgRJsQjfMgoDu,STYLE SHOT,432,j-dance,188035,False,F Minor,4,0.824,0.524,5,-9.458,0,0.429,0.0444,0.0,0.23,0.831,97.943
5411TEB6tlzvuF5A4oyldr,Francis Forever,6361,indie-pop,149680,False,D Major,4,0.535,0.448,2,-9.167,1,0.0279,0.00262,1.94e-05,0.115,0.32,101.986
3I9tSAQMVzAuX8QQUBG9rP,Let's Stop Right Where We Are,33757,honky-tonk,156333,False,D Major,4,0.667,0.433,2,-8.156,1,0.0368,0.711,3.4e-06,0.154,0.629,123.454
7iG6wzG4TcfjjsJ8zIAkQw,Breakfast Questions,12025,disney,85866,False,G Major,4,0.499,0.108,7,-23.37,1,0.0554,0.887,0.911,0.1,0.121,127.368
42DSWZ06VzGVzuoRwZEHHe,Loom - Sunrise Session II,22100,ambient,226000,False,C Minor,5,0.222,0.11,0,-18.317,0,0.0377,0.979,0.902,0.128,0.0638,103.252
1FaBhUg1WojOEMpTCWUzDQ,Rumors Of War,33101,dub,238506,False,G Major,4,0.701,0.518,7,-9.114,1,0.0615,0.212,0.0,0.455,0.609,81.162
7jrsM2LoAP1bSbtp2tZDIY,The Father’s House,39125,world-music,245740,False,C#/Db Major,4,0.539,0.522,1,-7.315,1,0.0456,0.207,5.34e-06,0.0768,0.53,162.065
1uVe3V6pj4Wu7XEVA3hji2,Wiggerly Woo,879,children,94933,False,C Major,4,0.658,0.49,0,-6.841,1,0.37,0.623,4.99e-06,0.162,0.872,78.56
6FhCagirFEXAEQF1pJ5K3n,Wind Starts Blowing,38030,goth,217026,False,A Major,4,0.467,0.881,9,-3.91,1,0.0367,0.00496,0.000194,0.065,0.728,172.321
40VLfyflL7bJh2e3lNvV9f,Esperanças Perdidas,26863,pagode,212146,False,D Minor,4,0.616,0.663,2,-7.521,0,0.0646,0.505,0.0,0.13,0.953,82.449
32Fz1ui5slDFOnCr4cKnih,Moments,24476,deep-house,203529,False,B Major,4,0.74,0.661,11,-6.823,1,0.261,0.288,0.0,0.194,0.541,102.052
2PgaoRDmiqMMgqgTIfue4u,Search & Destroy,26054,industrial,206253,False,B Minor,4,0.439,0.989,11,-3.493,0,0.0478,1.45e-06,0.874,0.0771,0.618,126.895
58YjMNNiGdWhLQycyvFgWv,I Need Your Love,24228,kids,238080,False,C Minor,4,0.72,0.848,0,-5.519,0,0.0584,0.27,3.53e-06,0.236,0.578,125.005
2dEmlFeRSciR2qOJRsBh7N,x10,14811,j-dance,121463,False,G Major,4,0.581,0.494,7,-7.806,1,0.0596,0.74,0.0,0.154,0.641,117.431
2wwt8L5PZJNW9U1gR63PeT,Sintonia,33811,emo,183485,False,D#/Eb Major,4,0.452,0.669,3,-7.419,1,0.0465,0.0141,2.85e-05,0.0864,0.399,84.401
2IuRiIKFRFluDMJfzgzJ68,Love's Train,40102,dance,307014,False,F#/Gb Minor,4,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994
724DQ9DZFiiy18JLv77WtQ,Ba La La La La La La La La - Without Dialogue,39224,disney,94680,False,C#/Db Major,4,0.601,0.94,1,-6.457,1,0.0432,0.00886,0.000877,0.336,0.9,165.042
4RttQSlgO2ijW0wQNLz4GM,Silent Night,15964,country,218826,False,G Major,3,0.442,0.131,7,-10.49,1,0.028,0.687,0.0,0.127,0.277,76.991
2uf7AVYtrIptvnno5tlz9P,Christmas All Over Again,31525,folk,253626,False,A Major,4,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908
3sGOzhLEKanogNnnNJQiDv,They Just Can't Stop It (Games People Play),38165,disco,211519,False,B Minor,4,0.721,0.408,11,-12.057,0,0.0341,0.513,0.000463,0.119,0.677,76.522
3NNWJgbHskwtgebKFXwLlx,再度重相逢,45953,mandopop,209866,False,C Major,4,0.649,0.59,0,-5.164,1,0.024,0.00137,0.0,0.129,0.731,99.984
2xXAcD0zzapYgSl5z1A847,Si Supieras,12419,hip-hop,241880,False,A Minor,4,0.691,0.894,9,-1.681,0,0.115,0.291,0.0,0.104,0.623,184.018
0pp7ZaS8BM0t3iB3DzioJ0,Bad Ass Bitches,41602,hip-hop,118466,True,D Major,4,0.904,0.601,2,-5.561,1,0.198,0.0305,0.0,0.615,0.761,87.037
25rhqnA1q66WD3nMQTgDFC,Parting Is Such Sweet Sorrow,17288,grindcore,41400,False,E Minor,3,0.292,0.958,4,-6.723,0,0.179,1.18e-05,0.292,0.0633,0.316,129.899
4BDKR22kIrFUxJwqHNbWv5,With Your Cries,14659,industrial,179266,False,D Major,4,0.829,0.951,2,-2.663,1,0.12,0.323,0.453,0.304,0.239,115.961
5ovqe99T1FShehFNSs9qgy,Dia Especial (Ao Vivo),1795,brazil,291813,False,G Major,4,0.375,0.583,7,-8.364,1,0.0288,0.545,1.74e-05,0.964,0.598,89.428
7eEL9KyVPyH1lqqgoEIvxZ,PROVENZA,12420,reggaeton,210200,False,C#/Db Major,4,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005
1KTcfHwN1K0AEpkXUIgywC,Puthan Puthu,19591,malay,220573,False,F#/Gb Major,4,0.435,0.481,6,-6.044,1,0.029,0.785,0.0143,0.11,0.694,133.829
2Ns9vtFyKhGoI0vCFLHQOR,Eterna Soledad,39646,latin,174160,False,C Major,4,0.558,0.403,0,-8.968,1,0.0245,0.328,0.0,0.171,0.148,81.661
2yMcIvftBKSxwDm1XNeA16,fwzE,30039,idm,158693,False,G Major,5,0.453,0.918,7,-13.218,1,0.18,0.0263,0.522,0.368,0.183,76.246
2Zs6HOu5epK920pHXml6N5,This Christmas,8482,country,171910,False,D Major,4,0.438,0.649,2,-10.139,1,0.068,0.179,1.46e-06,0.0676,0.745,178.114
42eAjLbHDzzL6YEhpyM0IX,Me And You,42012,drum-and-bass,247520,False,C Major,4,0.42,0.925,0,-3.745,1,0.0381,8.53e-05,0.874,0.152,0.236,144.047
5yRQorYSTcG2Di66pnsNO9,Spirit Sensitive,34697,chicago-house,306800,False,F#/Gb Minor,4,0.694,0.647,6,-11.887,0,0.0329,0.424,0.526,0.113,0.578,120.021
21y8r2HgwGa3DnWFBrPJj6,Em Teu Altar - Ao Vivo,16852,gospel,263560,False,E Major,4,0.604,0.567,4,-5.095,1,0.0236,0.715,0.000319,0.27,0.306,99.905
2XvrMHbSO077Ajg7QTTNdY,Let It Die,11343,grunge,244960,False,C Major,4,0.596,0.557,0,-6.401,1,0.0299,0.027,1.64e-05,0.0914,0.314,124.023
1m0cS6nJHKgqZjPj6hgWNR,This Track Is Not Called Quiet on Tha Set,20,comedy,310997,True,C#/Db Minor,3,0.621,0.626,1,-6.38,0,0.915,0.67,0.0,0.632,0.519,87.589
1E8eEIQp098hKFRhh1RaWs,Wenn Es Perlen Regnet,10231,minimal-techno,502196,False,G Major,4,0.705,0.656,7,-11.974,1,0.0442,0.0171,0.919,0.285,0.298,128.007
06fRsW6JDm7WPQWrmrMak2,In A Minute,4298,hip-hop,200470,True,E Minor,4,0.643,0.605,4,-5.968,0,0.297,0.0336,0.0,0.112,0.145,84.216
1igC3OWllB1deDc7w5Rdcj,心雨,45243,mandopop,267680,False,C Major,4,0.572,0.509,0,-7.281,1,0.0351,0.609,0.0,0.232,0.104,124.006
34z21qTIqDM2aNKU4SCOu9,Flight of the Comet,2262,chicago-house,347106,False,B Minor,4,0.764,0.553,11,-11.597,0,0.0444,0.0205,0.901,0.0809,0.264,104.292
3GmjvTn3YFn6MfQXugsUWA,Same Sun - Original Mix,6582,trip-hop,346640,False,D#/Eb Minor,4,0.661,0.25,3,-17.438,0,0.0323,0.875,0.00566,0.268,0.384,97.029
2PgMUAn2bBpm8gz6yAXvVL,Kills You Slowly,42751,edm,213320,True,C#/Db Minor,4,0.696,0.439,1,-8.77,0,0.055,0.0636,0.0,0.127,0.229,149.923
03mG8gRIri8ZO92bYmcERo,Filosofía Barata y Zapatos de Goma,13438,punk-rock,231733,False,A Minor,4,0.588,0.404,9,-15.656,0,0.0352,0.0923,0.0271,0.0613,0.206,100.16
6suU440DRXoxpLNKWf46XJ,O Resgate,10743,funk,415660,False,G Minor,4,0.553,0.732,7,-5.206,0,0.262,0.622,0.0,0.163,0.436,152.59
4XANZ0xRF0vGRso3vJZVrF,Drifting,10906,french,206646,False,C Major,4,0.692,0.481,0,-9.084,1,0.0585,0.137,0.0,0.15,0.367,115.007
7sCEGVDNPistGb4I1DbGGe,Dappled Light,7732,classical,251573,False,A#/Bb Minor,4,0.222,0.0456,10,-20.891,0,0.0385,0.993,0.964,0.231,0.0882,128.691
65WbRpNqHIlyJ7V8U4yspX,Tattoo,36388,brazil,189549,False,C Major,4,0.701,0.654,0,-7.795,1,0.283,0.199,0.0,0.086,0.709,81.872
2iUFSTafPaK4IETG3FbUcw,India,34749,trance,356000,False,B Major,4,0.66,0.966,11,-5.369,1,0.0479,4.74e-05,0.678,0.308,0.132,145.999
1q9ru9Wx2Q9Ez8irkGcyFa,Tired,17175,grunge,251840,False,D#/Eb Minor,4,0.312,0.934,3,-3.793,0,0.0683,0.000606,6.76e-05,0.115,0.471,201.991
2qMD3uFyeh7o7lyIakCvOr,Shuffle,24841,kids,120085,False,A Major,4,0.966,0.851,9,-11.713,1,0.091,0.033,0.0179,0.0529,0.867,128.987
2mioFVFyXbANMZ0PcHE9tx,Kiki - Solomun Remix,20034,minimal-techno,520625,False,G Major,4,0.799,0.597,7,-10.633,1,0.0681,0.00163,0.851,0.105,0.317,126.0
4MRAfcIkhzFelVtXTTdFo2,Encore,1711,happy,234461,False,B Minor,4,0.662,0.894,11,-3.719,0,0.0419,0.00277,0.000766,0.326,0.155,129.968
0UohsSdHZ6UAsSNS1frKRB,Can't Look Away,27337,bluegrass,269800,False,F Major,4,0.523,0.585,5,-5.607,1,0.0765,0.0664,0.00127,0.117,0.385,140.88
2dE38SXWT06ER3n3fUeJ3k,Reversed Reflections,17404,black-metal,265293,False,C Major,4,0.279,0.853,0,-5.483,1,0.0509,4.9e-06,0.00119,0.286,0.287,149.933
2jvk1YnIWLWE9sSLe8Gy1B,Heartbreak Anniversary X Hamari Adhuri Kahani,16296,indian,238236,False,F#/Gb Major,4,0.402,0.48,6,-9.44,1,0.0405,0.892,7.46e-06,0.113,0.331,128.117
1UVuBcfjaWPmA8Mrig9E5b,Your Skyblue Portrait,28804,piano,284160,False,C#/Db Major,3,0.532,0.0086,1,-32.701,1,0.0463,0.995,0.948,0.0983,0.265,161.488
5XfNHn4xs084rmy8Tzz1cz,Boulevard of Broken Dreams,5954,deep-house,190750,False,F#/Gb Major,4,0.533,0.508,6,-7.808,1,0.0405,0.266,4.48e-05,0.213,0.246,104.871
6cJYecL5EcPoRROOHBxtX5,I'm A Slave 4 U,14916,club,203586,False,G Major,4,0.778,0.839,7,-7.795,1,0.0944,0.0852,0.000133,0.396,0.535,110.005
3ETZFC89HFQ0GFEd5uCBaX,You Got to Roll It Slow (Remix),43164,blues,250044,False,C#/Db Minor,4,0.893,0.477,1,-6.36,0,0.109,0.0382,2.06e-05,0.116,0.647,81.976
3yDaoyXrL0R5J7PCSHlxdR,Live Without Existing - CD Version,1435,hardstyle,275920,False,C#/Db Major,4,0.607,0.947,1,-6.687,1,0.0629,0.00093,0.31,0.267,0.196,151.358
0lCpIGHKCbzZQpWLkXkzbY,Bartender,6178,industrial,240000,False,C#/Db Minor,4,0.67,0.812,1,-5.826,0,0.0582,0.00302,3.25e-06,0.075,0.414,96.13
1xG1EwwTL3obzAb4kUr9yt,Lamp Lighter Inn,36339,grindcore,40468,False,C Major,4,0.173,0.917,0,-4.835,1,0.127,3.1e-06,0.508,0.312,0.474,161.38
7ikzBJC2N3h78r9Iu03aOG,País Tropical,41373,afrobeat,209066,False,F Major,4,0.816,0.77,5,-5.94,1,0.032,0.61,0.948,0.323,0.964,127.971
6xAjAocTRpKamQlCy50RRQ,Dream a Little Dream of Me,43374,acoustic,111842,False,C Major,4,0.555,0.0879,0,-12.141,1,0.0477,0.968,0.0,0.096,0.428,84.174
6tz98anIJHYlBG7ZWXxYaG,That's The Way Love Is - Louie Vega Remix,36768,chicago-house,182042,False,E Minor,4,0.71,0.904,4,-4.815,0,0.0507,0.00181,0.0232,0.0739,0.944,127.012
3dzxSBPha8WaUGJObDvSzl,Boken om Jean,44370,swedish,678764,False,C Major,4,0.351,0.269,0,-12.168,1,0.0579,0.654,0.182,0.119,0.17,181.294
37dj9NRkXaBrvW0i2XKqus,Seyre Dursun Aşk - Akustik,4949,turkish,248476,False,F#/Gb Minor,4,0.349,0.769,6,-4.848,0,0.0829,0.357,0.0,0.172,0.59,119.907
2ftKsLTGZDgFw5BuBL2ixy,Falling In Love,17378,world-music,285586,False,F Major,4,0.321,0.123,5,-14.226,1,0.0354,0.918,8.49e-06,0.0934,0.192,146.611
3UB2Y7skTzYahnGGjCPCYs,Me Muero,36438,reggaeton,173320,False,F#/Gb Minor,4,0.682,0.757,6,-5.258,0,0.0416,0.0452,0.0,0.145,0.928,80.044
0BNDtgT9yFjdbiQFnRuKcE,A Resposta - Live,9111,gospel,358573,False,D Minor,4,0.577,0.472,2,-7.401,0,0.0314,0.263,0.0,0.891,0.188,119.936
171luCSfSTBnaIVnfTVbS6,Nasır (Live @ Zorlu PSM),23915,turkish,269354,False,A#/Bb Minor,4,0.551,0.478,10,-10.58,0,0.0378,0.526,0.0,0.288,0.523,98.056
4SfgfH7i6K9pzzVEITPRK7,TriBeCa,39593,study,123124,False,A#/Bb Minor,4,0.737,0.44,10,-10.21,0,0.0457,0.00141,0.911,0.105,0.503,120.003
7pLuEMFougkSHXrPBtNxTR,Smooth Operator,10057,british,298893,False,A Minor,4,0.794,0.559,9,-6.491,0,0.0319,0.367,0.0107,0.0371,0.963,119.81
283RBHJGcWoGJGZS883BLM,Alhaiya in France,2247,classical,369000,False,G#/Ab Major,4,0.333,0.417,8,-8.64,1,0.0313,0.958,0.939,0.106,0.141,75.472
1vn1f7DF7e4dbnAmdxeg5m,Eu Nasci Há 10 Mil Anos Atrás,6690,r-n-b,289173,False,A Major,4,0.486,0.825,9,-10.004,1,0.147,0.326,0.0,0.369,0.829,135.736
